from,to,width_m,chainage_m,x,z,surface_H_m,max_slope_H
junction-office,junction-museum,7,3.000,0.000,161.000,0.3428,0.002778
junction-office,junction-museum,7,3.500,0.000,161.500,0.3442,0.002778
junction-office,junction-museum,7,4.000,0.000,162.000,0.3456,0.002778
junction-office,junction-museum,7,4.500,0.000,162.500,0.3469,0.002778
junction-office,junction-museum,7,5.000,0.000,163.000,0.3483,0.002778
junction-office,junction-museum,7,5.500,0.000,163.500,0.3497,0.002778
junction-office,junction-museum,7,6.000,0.000,164.000,0.3511,0.002778
junction-office,junction-museum,7,6.500,0.000,164.500,0.3525,0.002778
junction-office,junction-museum,7,7.000,0.000,165.000,0.3539,0.002778
junction-office,junction-museum,7,7.500,0.000,165.500,0.3553,0.002778
junction-office,junction-museum,7,8.000,0.000,166.000,0.3567,0.002778
junction-office,junction-museum,7,8.500,0.000,166.500,0.3581,0.002778
junction-office,junction-museum,7,9.000,0.000,167.000,0.3594,0.002778
junction-office,junction-museum,7,9.500,0.000,167.500,0.3608,0.002778
junction-office,junction-museum,7,10.000,0.000,168.000,0.3622,0.002778
junction-office,junction-museum,7,10.500,0.000,168.500,0.3636,0.002778
junction-office,junction-museum,7,11.000,0.000,169.000,0.3650,0.002778
junction-office,junction-museum,7,11.500,0.000,169.500,0.3664,0.002778
junction-office,junction-museum,7,12.000,0.000,170.000,0.3678,0.002778
junction-office,junction-museum,7,12.500,0.000,170.500,0.3692,0.002778
junction-office,junction-museum,7,13.000,0.000,171.000,0.3706,0.002778
junction-office,junction-museum,7,13.500,0.000,171.500,0.3719,0.002778
junction-office,junction-museum,7,14.000,0.000,172.000,0.3733,0.002778
junction-office,junction-museum,7,14.500,0.000,172.500,0.3747,0.002778
junction-office,junction-museum,7,15.000,0.000,173.000,0.3761,0.002778
junction-office,junction-museum,7,15.500,0.000,173.500,0.3775,0.002778
junction-office,junction-museum,7,16.000,0.000,174.000,0.3789,0.002778
junction-office,junction-museum,7,16.500,0.000,174.500,0.3803,0.002778
junction-office,junction-museum,7,17.000,0.000,175.000,0.3817,0.002778
junction-office,junction-museum,7,17.500,0.000,175.500,0.3831,0.002778
junction-office,junction-museum,7,18.000,0.000,176.000,0.3844,0.002778
junction-office,junction-museum,7,18.500,0.000,176.500,0.3858,0.002778
junction-office,junction-museum,7,19.000,0.000,177.000,0.3872,0.002778
junction-office,junction-museum,7,19.500,0.000,177.500,0.3886,0.002778
junction-office,junction-museum,7,20.000,0.000,178.000,0.3900,0.002778
junction-office,junction-museum,7,20.500,0.000,178.500,0.3914,0.002778
junction-office,junction-museum,7,21.000,0.000,179.000,0.3928,0.002778
junction-office,junction-museum,7,21.500,0.000,179.500,0.3942,0.002778
junction-office,junction-museum,7,22.000,0.000,180.000,0.3956,0.002778
junction-office,junction-museum,7,22.500,0.000,180.500,0.3969,0.002778
junction-office,junction-museum,7,23.000,0.000,181.000,0.3983,0.002778
junction-office,junction-museum,7,23.500,0.000,181.500,0.3997,0.002778
junction-office,junction-museum,7,24.000,0.000,182.000,0.4011,0.002778
junction-office,junction-museum,7,24.500,0.000,182.500,0.4025,0.002778
junction-office,junction-museum,7,25.000,0.000,183.000,0.4039,0.002778
junction-office,junction-museum,7,25.500,0.000,183.500,0.4053,0.002778
junction-office,junction-museum,7,26.000,0.000,184.000,0.4067,0.002778
junction-office,junction-museum,7,26.500,0.000,184.500,0.4081,0.002778
junction-office,junction-museum,7,27.000,0.000,185.000,0.4094,0.002778
junction-office,junction-museum,7,27.500,0.000,185.500,0.4108,0.002778
junction-office,junction-museum,7,28.000,0.000,186.000,0.4122,0.002778
junction-office,junction-museum,7,28.500,0.000,186.500,0.4136,0.002778
junction-office,junction-museum,7,29.000,0.000,187.000,0.4150,0.002778
junction-office,junction-museum,7,29.500,0.000,187.500,0.4164,0.002778
junction-office,junction-museum,7,30.000,0.000,188.000,0.4178,0.002778
junction-office,junction-museum,7,30.500,0.000,188.500,0.4192,0.002778
junction-office,junction-museum,7,31.000,0.000,189.000,0.4206,0.002778
junction-office,junction-museum,7,31.500,0.000,189.500,0.4219,0.002778
junction-office,junction-museum,7,32.000,0.000,190.000,0.4233,0.002778
junction-office,junction-museum,7,32.500,0.000,190.500,0.4247,0.002778
junction-office,junction-museum,7,33.000,0.000,191.000,0.4261,0.002778
junction-office,junction-museum,7,33.500,0.000,191.500,0.4275,0.002778
junction-office,junction-museum,7,34.000,0.000,192.000,0.4289,0.002778
junction-office,junction-museum,7,34.500,0.000,192.500,0.4303,0.002778
junction-office,junction-museum,7,35.000,0.000,193.000,0.4317,0.002778
junction-office,junction-museum,7,35.500,0.000,193.500,0.4331,0.002778
junction-office,junction-museum,7,36.000,0.000,194.000,0.4344,0.002778
junction-office,junction-museum,7,36.500,0.000,194.500,0.4358,0.002778
junction-office,junction-museum,7,37.000,0.000,195.000,0.4372,0.002778
junction-office,junction-museum,7,37.500,0.000,195.500,0.4386,0.002778
junction-office,junction-museum,7,38.000,0.000,196.000,0.4400,0.002778
junction-office,junction-museum,7,38.500,0.000,196.500,0.4414,0.002778
junction-office,junction-museum,7,39.000,0.000,197.000,0.4428,0.002778
junction-office,junction-museum,7,39.500,0.000,197.500,0.4442,0.002778
junction-office,junction-museum,7,40.000,0.000,198.000,0.4456,0.002778
junction-office,junction-museum,7,40.500,0.000,198.500,0.4469,0.002778
junction-office,junction-museum,7,41.000,0.000,199.000,0.4483,0.002778
junction-office,junction-museum,7,41.500,0.000,199.500,0.4497,0.002778
junction-office,junction-museum,7,42.000,0.000,200.000,0.4511,0.002778
junction-office,junction-museum,7,42.500,0.000,200.500,0.4525,0.002778
junction-office,junction-museum,7,43.000,0.000,201.000,0.4539,0.002778
junction-office,junction-museum,7,43.500,0.000,201.500,0.4553,0.002778
junction-office,junction-museum,7,44.000,0.000,202.000,0.4567,0.002778
junction-museum,forecourt,7,0.000,0.000,202.000,0.4567,0.002778
junction-museum,forecourt,7,0.500,0.000,202.500,0.4581,0.002778
junction-museum,forecourt,7,1.000,0.000,203.000,0.4594,0.002778
junction-museum,forecourt,7,1.500,0.000,203.500,0.4608,0.002778
junction-museum,forecourt,7,2.000,0.000,204.000,0.4622,0.002778
junction-museum,forecourt,7,2.500,0.000,204.500,0.4636,0.002778
junction-museum,forecourt,7,3.000,0.000,205.000,0.4650,0.002778
junction-museum,forecourt,7,3.500,0.000,205.500,0.4664,0.002778
junction-museum,forecourt,7,4.000,0.000,206.000,0.4678,0.002778
junction-museum,forecourt,7,4.500,0.000,206.500,0.4692,0.002778
junction-museum,forecourt,7,5.000,0.000,207.000,0.4706,0.002778
junction-museum,forecourt,7,5.500,0.000,207.500,0.4719,0.002778
junction-museum,forecourt,7,6.000,0.000,208.000,0.4733,0.002778
junction-museum,museum-entry,3,0.000,0.000,202.000,0.4567,0.000143
junction-museum,museum-entry,3,0.495,-0.495,202.000,0.4567,0.000143
junction-museum,museum-entry,3,0.989,-0.989,202.000,0.4567,0.000143
junction-museum,museum-entry,3,1.484,-1.484,202.000,0.4567,0.000143
junction-museum,museum-entry,3,1.978,-1.978,202.000,0.4567,0.000143
junction-museum,museum-entry,3,2.473,-2.473,202.000,0.4567,0.000143
junction-museum,museum-entry,3,2.967,-2.967,202.000,0.4567,0.000143
junction-museum,museum-entry,3,3.462,-3.462,202.000,0.4567,0.000143
junction-museum,museum-entry,3,3.956,-3.956,202.000,0.4567,0.000143
junction-museum,museum-entry,3,4.451,-4.451,202.000,0.4567,0.000143
junction-museum,museum-entry,3,4.945,-4.945,202.000,0.4567,0.000143
junction-museum,museum-entry,3,5.440,-5.440,202.000,0.4567,0.000143
junction-museum,museum-entry,3,5.935,-5.935,202.000,0.4567,0.000143
junction-museum,museum-entry,3,6.429,-6.429,202.000,0.4567,0.000143
junction-museum,museum-entry,3,6.924,-6.924,202.000,0.4567,0.000143
junction-museum,museum-entry,3,7.418,-7.418,202.000,0.4567,0.000143
junction-museum,museum-entry,3,7.913,-7.913,202.000,0.4567,0.000143
junction-museum,museum-entry,3,8.407,-8.407,202.000,0.4567,0.000143
junction-museum,museum-entry,3,8.902,-8.902,202.000,0.4567,0.000143
junction-museum,museum-entry,3,9.396,-9.396,202.000,0.4567,0.000143
junction-museum,museum-entry,3,9.891,-9.891,202.000,0.4567,0.000143
junction-museum,museum-entry,3,10.385,-10.385,202.000,0.4567,0.000143
junction-museum,museum-entry,3,10.880,-10.880,202.000,0.4567,0.000143
junction-museum,museum-entry,3,11.375,-11.375,202.000,0.4567,0.000143
junction-museum,museum-entry,3,11.869,-11.869,202.000,0.4567,0.000143
junction-museum,museum-entry,3,12.364,-12.364,202.000,0.4567,0.000143
junction-museum,museum-entry,3,12.858,-12.858,202.000,0.4567,0.000143
junction-museum,museum-entry,3,13.353,-13.353,202.000,0.4567,0.000143
junction-museum,museum-entry,3,13.847,-13.847,202.000,0.4567,0.000143
junction-museum,museum-entry,3,14.342,-14.342,202.000,0.4567,0.000143
junction-museum,museum-entry,3,14.836,-14.836,202.000,0.4567,0.000143
junction-museum,museum-entry,3,15.331,-15.331,202.000,0.4567,0.000143
junction-museum,museum-entry,3,15.825,-15.825,202.000,0.4567,0.000143
junction-museum,museum-entry,3,16.320,-16.320,202.000,0.4567,0.000143
junction-museum,museum-entry,3,16.815,-16.815,202.000,0.4567,0.000143
junction-museum,museum-entry,3,17.309,-17.309,202.000,0.4567,0.000143
junction-museum,museum-entry,3,17.804,-17.804,202.000,0.4567,0.000143
junction-museum,museum-entry,3,18.298,-18.298,202.000,0.4567,0.000143
junction-museum,museum-entry,3,18.793,-18.793,202.000,0.4567,0.000143
junction-museum,museum-entry,3,19.287,-19.287,202.000,0.4567,0.000143
junction-museum,museum-entry,3,19.782,-19.782,202.000,0.4567,0.000143
junction-museum,museum-entry,3,20.276,-20.276,202.000,0.4567,0.000143
junction-museum,museum-entry,3,20.771,-20.771,202.000,0.4567,0.000143
junction-museum,museum-entry,3,21.265,-21.265,202.000,0.4567,0.000143
junction-museum,museum-entry,3,21.760,-21.760,202.000,0.4567,0.000143
junction-museum,museum-entry,3,22.255,-22.255,202.000,0.4567,0.000143
junction-museum,museum-entry,3,22.749,-22.749,202.000,0.4567,0.000143
junction-museum,museum-entry,3,23.244,-23.244,202.000,0.4567,0.000143
junction-museum,museum-entry,3,23.738,-23.738,202.000,0.4567,0.000143
junction-museum,museum-entry,3,24.233,-24.233,202.000,0.4567,0.000143
junction-museum,museum-entry,3,24.727,-24.727,202.000,0.4567,0.000143
junction-museum,museum-entry,3,25.222,-25.222,202.000,0.4567,0.000143
junction-museum,museum-entry,3,25.716,-25.716,202.000,0.4567,0.000143
junction-museum,museum-entry,3,26.211,-26.211,202.000,0.4567,0.000143
junction-museum,museum-entry,3,26.705,-26.705,202.000,0.4567,0.000143
junction-museum,museum-entry,3,27.200,-27.200,202.000,0.4568,0.000143
forecourt-15,main-front,3,0.000,69.000,204.000,0.3400,0.052965
forecourt-15,main-front,3,0.500,69.000,204.500,0.3403,0.052965
forecourt-15,main-front,3,1.000,69.000,205.000,0.3434,0.052965
forecourt-15,main-front,3,1.500,69.000,205.500,0.3536,0.052965
forecourt-15,main-front,3,2.000,69.000,206.000,0.3733,0.052965
forecourt-15,main-front,3,2.500,69.000,206.500,0.3998,0.052965
forecourt-15,main-front,3,3.000,69.000,207.000,0.4246,0.052965
forecourt-15,main-front,3,3.500,69.000,207.500,0.4434,0.052965
forecourt-15,main-front,3,4.000,69.000,208.000,0.4595,0.052965
forecourt-15,main-front,3,4.500,69.000,208.500,0.4709,0.052965
forecourt-15,main-front,3,5.000,69.000,209.000,0.4761,0.052965
forecourt-15,main-front,3,5.500,69.000,209.500,0.4778,0.052965
forecourt-15,main-front,3,6.000,69.000,210.000,0.4800,0.052965
forecourt-15,main-front,3,6.500,69.000,210.500,0.4824,0.052965
forecourt-15,main-front,3,7.000,69.000,211.000,0.4846,0.052965
forecourt-15,main-front,3,7.500,69.000,211.500,0.4865,0.052965
main-front,teaching-entry,3,0.000,69.000,211.500,0.4865,0.003067
main-front,teaching-entry,3,0.462,69.000,211.963,0.4879,0.003067
main-front,teaching-entry,3,0.925,69.000,212.425,0.4890,0.003067
main-front,teaching-entry,3,1.387,69.000,212.887,0.4896,0.003067
main-front,teaching-entry,3,1.850,69.000,213.350,0.4899,0.003067
main-front,teaching-entry,3,2.312,69.000,213.813,0.4900,0.003067
main-front,teaching-entry,3,2.775,69.000,214.275,0.4900,0.003067
main-front,teaching-entry,3,3.237,69.000,214.737,0.4900,0.003067
main-front,teaching-entry,3,3.700,69.000,215.200,0.4900,0.003067
east-front,east-cross,3,0.000,129.000,208.000,0.4900,0.000000
east-front,east-cross,3,0.500,129.000,208.500,0.4900,0.000000
east-front,east-cross,3,1.000,129.000,209.000,0.4900,0.000000
east-front,east-cross,3,1.500,129.000,209.500,0.4900,0.000000
east-front,east-cross,3,2.000,129.000,210.000,0.4900,0.000000
east-front,east-cross,3,2.500,129.000,210.500,0.4900,0.000000
east-front,east-cross,3,3.000,129.000,211.000,0.4900,0.000000
east-front,east-cross,3,3.500,129.000,211.500,0.4900,0.000000
east-front,east-cross,3,4.000,129.000,212.000,0.4900,0.000000
east-front,east-cross,3,4.500,129.000,212.500,0.4900,0.000000
east-front,east-cross,3,5.000,129.000,213.000,0.4900,0.000000
east-front,east-cross,3,5.500,129.000,213.500,0.4900,0.000000
east-front,east-cross,3,6.000,129.000,214.000,0.4900,0.000000
east-front,east-cross,3,6.500,129.000,214.500,0.4900,0.000000
east-front,east-cross,3,7.000,129.000,215.000,0.4900,0.000000
east-front,east-cross,3,7.500,129.000,215.500,0.4900,0.000000
east-front,east-cross,3,8.000,129.000,216.000,0.4900,0.000000
east-front,east-cross,3,8.500,129.000,216.500,0.4900,0.000000
east-front,east-cross,3,9.000,129.000,217.000,0.4900,0.000000
east-front,east-cross,3,9.500,129.000,217.500,0.4900,0.000000
east-front,east-cross,3,10.000,129.000,218.000,0.4900,0.000000
east-front,east-cross,3,10.500,129.000,218.500,0.4900,0.000000
east-front,east-cross,3,11.000,129.000,219.000,0.4900,0.000000
east-front,east-cross,3,11.500,129.000,219.500,0.4900,0.000000
east-front,east-cross,3,12.000,129.000,220.000,0.4900,0.000000
east-front,east-cross,3,12.500,129.000,220.500,0.4900,0.000000
east-front,east-cross,3,13.000,129.000,221.000,0.4900,0.000000
east-front,east-cross,3,13.500,129.000,221.500,0.4900,0.000000
east-front,east-cross,3,14.000,129.000,222.000,0.4900,0.000000
east-front,east-cross,3,14.500,129.000,222.500,0.4900,0.000000
east-front,east-cross,3,15.000,129.000,223.000,0.4900,0.000000
east-front,east-cross,3,15.500,129.000,223.500,0.4900,0.000000
east-front,east-cross,3,16.000,129.000,224.000,0.4900,0.000000
east-cross,east-bottom,3,0.000,129.000,224.000,0.4900,0.000000
east-cross,east-bottom,3,0.500,129.000,224.500,0.4900,0.000000
east-cross,east-bottom,3,1.000,129.000,225.000,0.4900,0.000000
east-cross,east-bottom,3,1.500,129.000,225.500,0.4900,0.000000
east-cross,east-bottom,3,2.000,129.000,226.000,0.4900,0.000000
east-cross,east-bottom,3,2.500,129.000,226.500,0.4900,0.000000
east-cross,east-bottom,3,3.000,129.000,227.000,0.4900,0.000000
east-cross,east-bottom,3,3.500,129.000,227.500,0.4900,0.000000
east-cross,east-bottom,3,4.000,129.000,228.000,0.4900,0.000000
east-cross,east-bottom,3,4.500,129.000,228.500,0.4900,0.000000
east-cross,east-bottom,3,5.000,129.000,229.000,0.4900,0.000000
east-cross,east-bottom,3,5.500,129.000,229.500,0.4900,0.000000
east-cross,east-bottom,3,6.000,129.000,230.000,0.4900,0.000000
east-cross,east-bottom,3,6.500,129.000,230.500,0.4900,0.000000
east-cross,east-bottom,3,7.000,129.000,231.000,0.4900,0.000000
east-cross,east-bottom,3,7.500,129.000,231.500,0.4900,0.000000
east-cross,east-bottom,3,8.000,129.000,232.000,0.4900,0.000000
east-cross,east-bottom,3,8.500,129.000,232.500,0.4900,0.000000
east-cross,east-bottom,3,9.000,129.000,233.000,0.4900,0.000000
east-cross,east-bottom,3,9.500,129.000,233.500,0.4900,0.000000
east-cross,east-bottom,3,10.000,129.000,234.000,0.4900,0.000000
east-cross,east-bottom,3,10.500,129.000,234.500,0.4900,0.000000
east-cross,east-bottom,3,11.000,129.000,235.000,0.4900,0.000000
east-cross,east-bottom,3,11.500,129.000,235.500,0.4900,0.000000
east-cross,east-bottom,3,12.000,129.000,236.000,0.4900,0.000000
east-cross,east-bottom,3,12.500,129.000,236.500,0.4900,0.000000
east-cross,east-bottom,3,13.000,129.000,237.000,0.4900,0.000000
east-cross,east-bottom,3,13.500,129.000,237.500,0.4900,0.000000
east-cross,east-bottom,3,14.000,129.000,238.000,0.4900,0.000000
east-cross,east-bottom,3,14.500,129.000,238.500,0.4900,0.000000
east-cross,east-bottom,3,15.000,129.000,239.000,0.4900,0.000000
main-east,east-cross,3,0.000,119.800,224.000,0.4900,0.000000
main-east,east-cross,3,0.484,120.284,224.000,0.4900,0.000000
main-east,east-cross,3,0.968,120.768,224.000,0.4900,0.000000
main-east,east-cross,3,1.453,121.253,224.000,0.4900,0.000000
main-east,east-cross,3,1.937,121.737,224.000,0.4900,0.000000
main-east,east-cross,3,2.421,122.221,224.000,0.4900,0.000000
main-east,east-cross,3,2.905,122.705,224.000,0.4900,0.000000
main-east,east-cross,3,3.389,123.189,224.000,0.4900,0.000000
main-east,east-cross,3,3.874,123.674,224.000,0.4900,0.000000
main-east,east-cross,3,4.358,124.158,224.000,0.4900,0.000000
main-east,east-cross,3,4.842,124.642,224.000,0.4900,0.000000
main-east,east-cross,3,5.326,125.126,224.000,0.4900,0.000000
main-east,east-cross,3,5.811,125.611,224.000,0.4900,0.000000
main-east,east-cross,3,6.295,126.095,224.000,0.4900,0.000000
main-east,east-cross,3,6.779,126.579,224.000,0.4900,0.000000
main-east,east-cross,3,7.263,127.063,224.000,0.4900,0.000000
main-east,east-cross,3,7.747,127.547,224.000,0.4900,0.000000
main-east,east-cross,3,8.232,128.032,224.000,0.4900,0.000000
main-east,east-cross,3,8.716,128.516,224.000,0.4900,0.000000
main-east,east-cross,3,9.200,129.000,224.000,0.4900,0.000000
east-cross,info-west,3,0.000,129.000,224.000,0.4900,0.000000
east-cross,info-west,3,0.490,129.490,224.000,0.4900,0.000000
east-cross,info-west,3,0.979,129.979,224.000,0.4900,0.000000
east-cross,info-west,3,1.469,130.469,224.000,0.4900,0.000000
east-cross,info-west,3,1.959,130.959,224.000,0.4900,0.000000
east-cross,info-west,3,2.448,131.448,224.000,0.4900,0.000000
east-cross,info-west,3,2.938,131.938,224.000,0.4900,0.000000
east-cross,info-west,3,3.428,132.428,224.000,0.4900,0.000000
east-cross,info-west,3,3.917,132.917,224.000,0.4900,0.000000
east-cross,info-west,3,4.407,133.407,224.000,0.4900,0.000000
east-cross,info-west,3,4.897,133.897,224.000,0.4900,0.000000
east-cross,info-west,3,5.386,134.386,224.000,0.4900,0.000000
east-cross,info-west,3,5.876,134.876,224.000,0.4900,0.000000
east-cross,info-west,3,6.366,135.366,224.000,0.4900,0.000000
east-cross,info-west,3,6.855,135.855,224.000,0.4900,0.000000
east-cross,info-west,3,7.345,136.345,224.000,0.4900,0.000000
east-cross,info-west,3,7.834,136.834,224.000,0.4900,0.000000
east-cross,info-west,3,8.324,137.324,224.000,0.4900,0.000000
east-cross,info-west,3,8.814,137.814,224.000,0.4900,0.000000
east-cross,info-west,3,9.303,138.303,224.000,0.4900,0.000000
east-cross,info-west,3,9.793,138.793,224.000,0.4900,0.000000
east-cross,info-west,3,10.283,139.283,224.000,0.4900,0.000000
east-cross,info-west,3,10.772,139.772,224.000,0.4900,0.000000
east-cross,info-west,3,11.262,140.262,224.000,0.4900,0.000000
east-cross,info-west,3,11.752,140.752,224.000,0.4900,0.000000
east-cross,info-west,3,12.241,141.241,224.000,0.4900,0.000000
east-cross,info-west,3,12.731,141.731,224.000,0.4900,0.000000
east-cross,info-west,3,13.221,142.221,224.000,0.4900,0.000000
east-cross,info-west,3,13.710,142.710,224.000,0.4900,0.000000
east-cross,info-west,3,14.200,143.200,224.000,0.4900,0.000000
